X0,10.3232999877
X1,62.4537736708
X2,-2.50838959119
X3,0.415047802833
X4,-0.984190950694
X5,20.9939734793
X6,-5.02970067886
X7,18.5852409373
X8,-8.90887394277
X9,-4.13119242678
X10,-5.52309802774
X11,27.6245015426
X12,6.62432773931
X13,-2.41337254538
X14,1.80020022017
X15,10.0944096561
X16,-2.87112594515
X17,-0.785263035443
X18,73.9995253149
X19,-1.07414249275
X20,-1.23553947852
X21,3.45792517413
X22,-3.93609199851
X23,-0.327573796691
X24,-4.62358328896
X25,16.2063720197
X26,-3.155756089
X27,7.34518181197
X28,2.89128462153
X29,1.47311289912
X30,-5.15156328435
X31,-3.88829273564
X32,0.810753078027
X33,6.47258772274
X34,-3.97964189141
X35,29.7003057924
X36,-2.88010859121
X37,-0.405351799824
X38,5.26426073828
X39,10.8468157386
X40,5.82635507612
X41,5.99950548346
X42,-9.85508809108
X43,-5.15156328435
X44,0.0127951616077
X45,0.990286679312
X46,0.468269212584
X47,10.0728094359
X48,4.12955844796
X49,7.44924058747
X50,15.3800816607
X51,20.5571612405
X52,5.15999045371
X53,5.9146437501
X54,-0.314328749408
X55,-1.20103874477
X56,-0.965321939558
X57,16.9575710212
X58,-2.88351817084
X59,9.06687254845
X60,1.60249706635
X61,13.0466395579
X62,6.44548459076
X63,5.14309788592
X64,10.1739932468
X65,-3.80862601835
X66,4.14715992615
X67,-6.35284974724
X68,-9.15025901885
X69,1.70572675848
X70,3.38133063587
X71,1.68182116872
X72,-10.9820644752
X73,6.10676756677
X74,7.82342651986
X75,4.3832408606
X76,-7.2475577382
X77,17.2205634741
X78,8.91567300149
X79,-2.32629207497
X80,6.38501104624
X81,-4.24095806525
X82,-26.5395184701
X83,5.32146039697
X84,22.4744303348
X85,8.06332470551
X86,-1.27352930099
X87,-4.12445336332
X88,-2.11969200774
X89,-4.4116504759
X90,-1.05396953593
X91,3.18318138296
X92,-4.26138456475
X93,0.458023399755
X94,-7.26477308608
X95,13.1813719356
X96,0.708443425727
X97,-1.33833490921
X98,8.15924586115
X99,31.8482970058
X100,-1.0434509756
X101,4.10356181643
X102,2.53486845675
X103,6.53057632272
X104,0.263062422745
X105,-5.34213907507
X106,19.8215881801
X107,-3.3276039545
X108,-2.56941012842
X109,0.143449054466
X110,-14.1137994825
X111,1.3916505366
X112,14.9393621065
X113,9.94932659885
X114,5.82635507612
X115,0.765334618217
X116,-17.4119101911
X117,-4.46052178291
X118,6.62338805972
X119,-0.554113152773
X120,2.27169138979
X121,-4.00905945619
X122,11.6953188168
X123,-4.49494613035
X124,1.13371787873
X125,9.34755514966
X126,2.60744711129
X127,-10.3402937191
X128,0.487921084914
X129,25.157206548
X130,-3.02205425919
X131,10.794044894
X132,-21.4573235077
X133,233.057053866
X134,8.89852488445
X135,9.23041745881
X136,-0.837879578821
X137,3.18318138296
X138,4.15517717575
X139,0.613497088221
X140,-0.144079096784
X141,1.65898274246
X142,10.0820160838
X143,17.2475439826
X144,-6.19914922051
X145,0.325969835122
X146,1.65898274246
X147,4.64015225903
X148,3.69631277254
X149,10.3770336336
X150,-4.23892186779
X151,3.18318138296
X152,-0.453620653312
X153,0.880236416404
X154,5.96172536424
X155,2.3160995308
X156,5.34434079791
X157,5.11570264275
X158,8.57723065141
X159,-0.450660735617
X160,-2.91093184424
X161,-4.03834684305
X162,-4.32162121479
X163,-59.3950962091
X164,10.1405361905
X165,-0.185376713259
X166,-6.57610163393
X167,-0.194016223688
X168,-4.29469076578
X169,-23.0736622095
X170,1.04852250697
X171,-3.89902550529
X172,4.72986874871
X173,-8.26770693847
X174,-3.1576393582
X175,9.98511907908
X176,6.43506637897
X177,30.0724817931
X178,0.282818087861
X179,3.19898941409
X180,-0.176857153214
X181,-6.82733863621
X182,9.94133817366
X183,-1.02438476106
X184,1.75368549727
X185,-2.96290541089
X186,-3.46833336224
X187,8.22682521055
X188,-34.4597899949
X189,5.05520855318
X190,4.85508497045
X191,31.3175379968
X192,-6.21629179046
X193,1.47557575821
X194,1.06796367832
X195,-2.68043425364
X196,-7.82901572339
X197,-6.95955296587
X198,-5.534328583
X199,5.29080954371
X200,-2.86118481636
X201,5.27463088206
X202,3.86827253678
X203,-4.48837306566
X204,25.6711782009
X205,7.79007999091
X206,10.8345905347
X207,-62.6748795825
X208,0.134145989183
X209,3.21956920194
X210,-4.98368847364
X211,-5.37299927799
X212,4.65291665397
X213,-0.64128633548
X214,3.18318138296
X215,-3.22006415226
X216,4.97647525847
X217,2.08281907098
X218,1.86305118989
X219,5.48871807478
X220,4.87581575938
X221,-0.0872499589814
X222,41.4323673472
X223,1.98808737289
X224,3.96048453878
X225,6.4216533682
X226,1.06695189749
X227,-2.56444882151
X228,7.47606433727
X229,4.21029700788
X230,8.9060293566
X231,5.641481807
X232,2.99549447954
X233,5.14961186889
X234,-1.14311635163
X235,-8.15327381776
X236,-0.671150410895
X237,-0.187038328052
X238,-3.09650093637
X239,17.3291890449
X240,29.1809915061
X241,5.88466777135
X242,-3.73165142045
X243,-4.10587189965
X244,2.79832187251
X245,10.7915941356
X246,2.99339577911
X247,1.0139270877
X248,4.81558901172
X249,4.50116768344
X250,0.0870362343163
X251,8.24406254467
X252,1.40776113988
X253,5.99352241512
X254,-101.105896107
X255,4.30854209131
X256,-15.3746490639
X257,-14.3491683005
X258,4.46094366544
X259,2.37077349771
X260,16.7087864327
X261,15.2546516749
X262,0.143143334358
X263,10.8468157386
X264,3.12348700411
X265,8.86185781735
X266,-7.62573597446
X267,0.66313564918
X268,5.82635507612
X269,1.31596126122
X270,20.8115375215
X271,0.231280335145
X272,-2.50838959119
X273,0.427758917226
X274,-2.21969904497
X275,0.262540855767
X276,-0.61882986307
X277,5.50962103726
X278,57.821511721
X279,4.18641229183
X280,5.82635507612
X281,-7.52031128206
X282,4.57049854005
X283,5.21620807135
X284,2.26932082919
X285,-5.92283492818
X286,-2.86445757291
X287,-15.0382921251
X288,-6.84802351208
X289,0.407850025244
X290,-1.58440411477
X291,2.1355954468
X292,-0.258502283567
X293,-6.71454684998
X294,3.1088345815
X295,9.85350666317
X296,-0.708675033949
X297,-0.984190950694
X298,13.9708875349
X299,2.32889412498
X300,59.4685383627
X301,-0.309766620889
X302,25.0395028189
X303,-7.57352378411
X304,-0.339214476826
X305,74.4135311569
X306,2.38381222934
X307,9.71870409885
X308,13.1328866435
X309,12.8513688739
X310,-8.11577719991
X311,-0.647381306963
X312,6.88534550629
X313,4.84903292032
X314,-2.12520519885
X315,3.54450371023
X316,2.08333641109
X317,-1.1329104532
X318,13.8348265524
X319,20.2699660243
X320,-2.72735533776
X321,-5.58499620184
X322,-2.75223151986
X323,4.37748547388
X324,8.9930833404
X325,-13.5880552355
X326,-0.538348893916
X327,4.59498148823
X328,-0.323946605423
X329,-7.86236033112
X330,0.773178577521
X331,1.51443526344
X332,-17.482246147
X333,5.563066823
X334,1.65898274246
X335,1.58330414758
X336,9.11594212733
X337,19.1026595985
X338,-2.41896870908
X339,44.1609478176
X340,-5.80610852271
X341,-1.13122881859
X342,-3.93648709195
X343,1.65898274246
X344,-0.441019862687
X345,-3.72286984976
X346,2.39626749566
X347,35.208641572
X348,12.3822244632
X349,1.98705429501
X350,33.0819483852
X351,2.24524121826
X352,2.98564410344
X353,-1.01356233443
X354,-5.18176910738
X355,8.90500775533
X356,-2.56352693683
X357,3.51377520512
X358,11.7973733981
X359,1.17696846426
X360,-3.80679603246
X361,16.6474812898
X362,5.4549696604
X363,16.6976849208
X364,3.57394465513
X365,3.06950981874
X366,10.7881402295
X367,217.912171731
X368,2.923856896
X369,3.25310039658
X370,-2.65272986978
X371,3.55930831794
X372,-5.15156328435
X373,2.5041639885
X374,4.52794863485
X375,6.15695663991
X376,-3.99885384258
X377,-5.28850303758
X378,-5.15156328435
X379,4.6768735186
X380,5.37684628216
